graph,tpart,blocks,tstop,job,scale0,scale1,iter,concurrent,flips,updates,neighbor_updates,cut,ene,anneal,u,m,nodes,edges,BKS,Ratio,bits,GS,target,factor,TTT,BTT,GInd,Type
G029,7.0644359863032585e-09,8,8e-05,26260.5,3.0,0.8,19.5,0.0,3179260.45,3137156.675,165897.55,3368.975,-6657.95,8.00067e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9894199706314243,22648658.762031794,1.0,0.98,1.0,8e-05,22648658.762031794,29,ER
G028,4.350620264355322e-08,4,8e-05,20220.5,3.0,0.8,19.5,0.0,8429928.3,1429020.35,75301.15,3266.2,-6636.4,8.00259e-05,0.0,0.0,2000.0,19990.0,3298.0,0.9903577926015767,3677636.527161006,1.0,0.98,1.0,8e-05,3677636.527161006,28,ER
G029,3.0245198666839334e-08,4,8e-05,20500.5,3.0,0.8,19.5,0.0,8220879.275,2014395.6,106698.725,3366.45,-6652.9,8.00112e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9886784140969163,5290095.851657378,1.0,0.98,1.0,8e-05,5290095.851657378,29,ER
G029,2.102624423214588e-08,8,6e-05,15940.5,3.0,0.8,19.5,0.0,2967239.525,1033207.825,54724.175,3355.175,-6630.35,6.00043e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9853671071953011,5707153.340135682,0.95,0.98,1.5372435736804821,9.223461442082894e-05,8773284.796132676,29,ER
G029,4.350620264355322e-08,4,6e-05,10660.5,3.0,0.8,19.5,0.0,6381113.45,1084057.6,57397.9,3355.95,-6631.9,6.00086e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9855947136563877,2758227.395370754,0.95,0.98,1.5372435736804821,9.223461442082894e-05,4240067.338283146,29,ER
G029,1.4617293520857793e-08,8,6e-05,16180.5,3.0,0.8,19.5,0.0,2825361.3,1417295.85,75075.55,3359.35,-6638.7,6.00123e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9865932452276065,8209454.08455874,0.95,0.98,1.5372435736804821,9.223461442082894e-05,12619930.534912908,29,ER
G029,4.911145006735545e-09,8,4e-05,7300.5,3.0,0.8,19.5,0.0,1396271.7,1882391.875,99249.6,3352.125,-6624.25,4.00006e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9844713656387665,16289480.333055016,0.85,0.98,2.4274533095834263,9.709813238333706e-05,39541952.94586853,29,ER
G028,3.0245198666839334e-08,8,8e-05,25260.5,3.0,0.8,19.5,0.0,4074940.95,982149.325,51783.05,3260.875,-6625.75,8.00112e-05,0.0,0.0,2000.0,19990.0,3298.0,0.9887431776834446,5290095.851657378,0.975,0.98,1.24839270116357,9.987141609308561e-05,6604117.04966475,28,ER
G039,1.0161837155313268e-08,4,8e-05,21260.5,3.0,0.8,19.5,0.0,11905484.525,4276981.575,485035.525,2372.325,-4716.65,8.00008e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9851848006644518,15745184.414448291,0.975,0.98,1.24839270116357,9.987141609308561e-05,19656173.301471647,39,BA
G027,4.350620264355322e-08,4,8e-05,20180.5,3.0,0.8,19.5,0.0,8437190.225,1426642.425,75636.475,3304.4,-6650.8,8.00259e-05,0.0,0.0,2000.0,19990.0,3341.0,0.9890451960490871,3677636.527161006,0.975,0.98,1.24839270116357,9.987141609308561e-05,4591134.59804034,27,ER
G029,3.4141926296659515e-09,8,0.0001,36340.5,3.0,0.8,19.5,0.0,2802008.725,5037690.35,265258.675,3361.65,-6643.3,0.000100002,0.0,0.0,2000.0,19990.0,3405.0,0.9872687224669603,58579002.913367614,1.0,0.98,1.0,0.0001,58579002.913367614,29,ER
G028,6.258149233243955e-08,4,6e-05,10380.5,3.0,0.8,19.5,0.0,6521388.4,770156.2,40500.8,3250.85,-6605.7,6.00238e-05,0.0,0.0,2000.0,19990.0,3298.0,0.985703456640388,1917499.8154813442,0.9,0.98,2.0,0.00012,3834999.6309626885,28,ER
G029,6.258149233243955e-08,4,8e-05,20020.5,3.0,0.8,19.5,0.0,8631844.25,1013338.65,53616.65,3355.3,-6630.6,8.00526e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9854038179148311,2556666.420641792,0.95,0.98,1.5372435736804821,0.0001229794858944386,3930219.025176275,29,ER
G039,7.0644359863032585e-09,4,4e-05,2300.5,3.0,0.8,19.5,0.0,5377232.948717949,2659668.1794871795,300204.3333333333,2365.846153846154,-4703.692307692308,4.00033e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9824942499361103,11324329.381015897,0.775,0.98,3.087289330583098,0.00012349157322332394,34961481.27401908,39,BA
G027,6.258149233243955e-08,4,6e-05,10340.5,3.0,0.8,19.5,0.0,6538246.475,771323.6,40799.425,3287.925,-6617.85,6.00238e-05,0.0,0.0,2000.0,19990.0,3341.0,0.9841140377132594,1917499.8154813442,0.875,0.98,2.2146187299249083,0.0001328771237954945,4246531.00599254,27,ER
G039,2.102624423214588e-08,4,4e-05,1580.5,3.0,0.8,19.5,0.0,6737120.666666667,1205086.0256410257,136838.0,2364.025641025641,-4700.051282051282,4.00029e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9817382230172927,3804768.893423789,0.725,0.98,3.567177857512734,0.0001426871143005094,13572287.34957457,39,BA
G029,2.373522120906291e-09,8,0.0001,36580.5,3.0,0.8,19.5,0.0,2045111.25,4913960.375,258086.2,3354.275,-6628.55,0.000100001,0.0,0.0,2000.0,19990.0,3405.0,0.9851027900146843,84262960.19673632,0.95,0.98,1.5372435736804821,0.00015372435736804823,129532694.06172717,29,ER
G028,2.373522120906291e-09,8,0.0001,36540.5,3.0,0.8,19.5,0.0,2046371.35,4932669.65,258121.9,3257.6,-6619.2,0.000100001,0.0,0.0,2000.0,19990.0,3298.0,0.9877501516070346,84262960.19673632,0.95,0.98,1.5372435736804821,0.00015372435736804823,129532694.06172717,28,ER
G027,3.0245198666839334e-08,8,0.0001,34820.5,3.0,0.8,19.5,0.0,5069183.3,1213848.4,64375.3,3297.425,-6636.85,0.000100006,0.0,0.0,2000.0,19990.0,3341.0,0.9869574977551631,6612619.8145717215,0.95,0.98,1.5372435736804821,0.00015372435736804823,10165207.3151426,27,ER
G028,9.002034065447288e-08,4,0.0001,29340.5,3.0,0.8,19.5,0.0,10909076.15,886958.725,46668.5,3258.575,-6621.15,0.00010001700000000001,0.0,0.0,2000.0,19990.0,3298.0,0.9880457853244391,2221720.097324054,0.95,0.98,1.5372435736804821,0.00015372435736804823,3415324.9421281777,28,ER
G040,4.911145006735545e-09,4,0.0001,31380.5,3.0,0.8,19.5,0.0,11214771.7,7482604.4,837649.45,2365.65,-4829.3,0.000100004,0.0,0.0,2000.0,11766.0,2400.0,0.9856875,40723700.83263754,0.95,0.98,1.5372435736804821,0.00015372435736804823,62602247.40145856,40,BA
G039,1.4617293520857793e-08,4,6e-05,11420.5,3.0,0.8,19.5,0.0,9594179.487179488,2448056.435897436,278163.28205128206,2368.7179487179487,-4709.4358974358975,6.00123e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9836868557798791,8209454.08455874,0.825,0.98,2.642140726530581,0.00015852844359183485,21690532.979395475,39,BA
G027,2.373522120906291e-09,8,8e-05,26900.5,3.0,0.8,19.5,0.0,1640780.1,3941989.05,207119.3,3290.925,-6623.85,8.00023e-05,0.0,0.0,2000.0,19990.0,3341.0,0.9850119724633343,67410368.15738906,0.9,0.98,2.0,0.00016,134820736.31477812,27,ER
G040,1.4617293520857793e-08,4,4e-05,1860.5,3.0,0.8,19.5,0.0,6260386.875,1599092.05,180692.425,2355.1,-4808.2,4.00131e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9812916666666667,5472969.3897058265,0.675,0.98,4.097381322650302,0.0001638952529060121,22424842.55681748,40,BA
G029,3.0245198666839334e-08,8,6e-05,15700.5,3.0,0.8,19.5,0.0,3087197.575,745503.475,39470.475,3345.475,-6610.95,6.0015999999999996e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9825183553597651,3967571.888743033,0.8,0.98,2.8613531161467853,0.00017168118696880713,11352624.187391264,29,ER
G040,1.0161837155313268e-08,4,6e-05,11700.5,3.0,0.8,19.5,0.0,8733773.375,3140183.65,354531.575,2360.8,-4819.6,6.000829999999999e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9836666666666666,11808888.310836216,0.8,0.98,2.8613531161467853,0.00017168118696880713,33789399.36644056,40,BA
G028,1.650055480022138e-09,4,4e-05,3180.5,3.0,0.8,19.5,0.0,1088896.225,3471884.575,180978.025,3235.475,-6574.95,4.00009e-05,0.0,0.0,2000.0,19990.0,3298.0,0.9810415403274713,48483218.27271328,0.65,0.98,4.386619483931339,0.00017546477935725358,212677429.91878,28,ER
G027,1.650055480022138e-09,4,8e-05,22340.5,3.0,0.8,19.5,0.0,2162265.1052631577,6853824.868421053,358894.94736842107,3292.0,-6626.0,8.00002e-05,0.0,0.0,2000.0,19990.0,3341.0,0.9853337324154445,96966436.54542656,0.875,0.98,2.2146187299249083,0.00017716949839399269,214743686.54757679,27,ER
G039,4.911145006735545e-09,4,8e-05,21740.5,3.0,0.8,19.5,0.0,9182572.625,6123445.35,687767.775,2371.5,-4715.0,8.00012e-05,0.0,0.0,2000.0,11778.0,2408.0,0.98484219269103,32578960.66611003,0.85,0.98,2.4274533095834263,0.00019419626476667413,79083905.89173706,39,BA
G040,7.0644359863032585e-09,4,8e-05,21540.5,3.0,0.8,19.5,0.0,10491296.125,5183464.075,583733.725,2362.975,-4823.95,8.00067e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9845729166666667,22648658.762031794,0.85,0.98,2.4274533095834263,0.00019419626476667413,54978561.669519745,40,BA
G028,4.350620264355322e-08,8,8e-05,25020.5,3.0,0.8,19.5,0.0,4201653.75,700695.975,36900.3,3248.075,-6600.15,8.00259e-05,0.0,0.0,2000.0,19990.0,3298.0,0.9848620375985446,3677636.527161006,0.85,0.98,2.4274533095834263,0.00019419626476667413,8927290.959301881,28,ER
G039,3.0245198666839334e-08,4,8e-05,20540.5,3.0,0.8,19.5,0.0,13876553.775,1710666.425,194926.925,2367.675,-4707.35,8.00112e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9832537375415283,5290095.851657378,0.825,0.98,2.642140726530581,0.0002113712581224465,13977177.696914436,39,BA
G041,7.0644359863032585e-09,4,6e-05,11980.5,3.0,0.8,19.5,0.0,7986786.225,3958783.575,445211.875,2360.525,-4738.05,6.00015e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9815072765072765,16986494.071523845,0.725,0.98,3.567177857512734,0.00021403067145076406,60593845.52871119,41,BA
G041,4.911145006735545e-09,4,6e-05,12220.5,3.0,0.8,19.5,0.0,6837595.820512821,4576950.384615385,511754.3333333333,2361.5384615384614,-4740.076923076923,6.00033e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9819286742363666,24434220.49958252,0.725,0.98,3.567177857512734,0.00021403067145076406,87161210.33169451,41,BA
G027,4.350620264355322e-08,8,0.0001,34580.5,3.0,0.8,19.5,0.0,5226684.65,865844.925,45902.65,3288.8,-6619.6,0.000100043,0.0,0.0,2000.0,19990.0,3341.0,0.984375935348698,4597045.658951256,0.875,0.98,2.2146187299249083,0.00022146187299249085,10180703.418633444,27,ER
G041,1.0161837155313268e-08,4,8e-05,21340.5,3.0,0.8,19.5,0.0,11792273.225,4244379.15,479125.625,2368.0,-4753.0,8.00008e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9846153846153847,15745184.414448291,0.8,0.98,2.8613531161467853,0.00022890824929174285,45052532.48858742,41,BA
G040,2.102624423214588e-08,4,6e-05,11220.5,3.0,0.8,19.5,0.0,9843845.85,1751257.925,198550.8,2357.675,-4813.35,6.00043e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9823645833333334,5707153.340135682,0.7,0.98,3.8249785787863972,0.00022949871472718384,21829739.27186822,40,BA
G041,2.102624423214588e-08,4,4e-05,1660.5,3.0,0.8,19.5,0.0,6679060.875,1196138.625,135212.575,2356.975,-4730.95,4.00029e-05,0.0,0.0,2000.0,11785.0,2405.0,0.980031185031185,3804768.893423789,0.55,0.98,5.767220789231008,0.00023068883156924033,21942942.260373134,41,BA
G029,1.650055480022138e-09,4,0.0001,32020.5,3.0,0.8,19.5,0.0,2699406.0,8571097.25,448396.1,3349.05,-6618.1,0.000100001,0.0,0.0,2000.0,19990.0,3405.0,0.983568281938326,121208045.6817832,0.85,0.98,2.4274533095834263,0.00024274533095834265,294226871.63838375,29,ER
G039,1.0161837155313268e-08,8,0.0001,35660.5,3.0,0.8,19.5,0.0,7307621.564102564,2580008.1025641025,295278.7948717949,2369.641025641026,-4711.282051282052,0.000100004,0.0,0.0,2000.0,11778.0,2408.0,0.9840701933725189,19681480.51806036,0.85,0.98,2.4274533095834263,0.00024274533095834265,47775875.02106735,39,BA
G040,3.0245198666839334e-08,4,6e-05,10980.5,3.0,0.8,19.5,0.0,10184974.58974359,1258171.1025641025,142437.61538461538,2354.948717948718,-4807.897435897436,6.0015999999999996e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9812286324786325,3967571.888743033,0.675,0.98,4.097381322650302,0.00024584287935901813,16256654.953208087,40,BA
G027,9.002034065447288e-08,4,8e-05,19700.5,3.0,0.8,19.5,0.0,8825073.5,720721.725,38120.35,3286.1,-6614.2,8.00313e-05,0.0,0.0,2000.0,19990.0,3341.0,0.9835677940736307,1777376.0778592434,0.775,0.98,3.087289330583098,0.0002469831464466479,5487274.201608475,27,ER
G029,9.002034065447288e-08,4,0.0001,29380.5,3.0,0.8,19.5,0.0,10956632.743589744,889385.6153846154,47049.153846153844,3352.4871794871797,-6624.974358974359,0.000100017,0.0,0.0,2000.0,19990.0,3405.0,0.9845777325953537,2221720.097324054,0.825,0.98,2.642140726530581,0.00026421407265305813,5870097.15209137,29,ER
G039,4.350620264355322e-08,4,8e-05,20300.5,3.0,0.8,19.5,0.0,14221155.75,1213266.75,138024.15,2365.4,-4702.8,8.00259e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9823089700996677,3677636.527161006,0.75,0.98,3.321928094887362,0.000265754247590989,12216844.102360135,39,BA
G039,3.4141926296659515e-09,4,8e-05,21980.5,3.0,0.8,19.5,0.0,7310757.775,6482001.75,722951.075,2365.9,-4703.8,8.00034e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9825166112956811,46863202.33069409,0.75,0.98,3.321928094887362,0.000265754247590989,155676188.4387236,39,BA
G041,1.4617293520857793e-08,4,6e-05,11500.5,3.0,0.8,19.5,0.0,9514272.076923076,2431398.6923076925,274880.8461538461,2360.6666666666665,-4738.333333333333,6.00123e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9815661815661816,8209454.08455874,0.625,0.98,4.695180299575582,0.0002817108179745349,38544867.08809049,41,BA
G039,7.0644359863032585e-09,8,8e-05,26300.5,3.0,0.8,19.5,0.0,5278287.775,2573877.8,293086.675,2363.65,-4699.3,8.00067e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9815822259136212,22648658.762031794,0.725,0.98,3.567177857512734,0.0002853742286010188,80791794.03828159,39,BA
G041,3.0245198666839334e-08,4,0.0001,30220.5,3.0,0.8,19.5,0.0,17147198.487179488,2116494.128205128,239882.89743589744,2365.2051282051284,-4747.410256410257,0.000100006,0.0,0.0,2000.0,11785.0,2405.0,0.9834532757609682,6612619.8145717215,0.8,0.98,2.8613531161467853,0.00028613531161467853,18921040.312318772,41,BA
G040,7.0644359863032585e-09,8,6e-05,16740.5,3.0,0.8,19.5,0.0,3877479.225,1897681.575,214716.225,2353.875,-4805.75,6.00015e-05,0.0,0.0,2000.0,11766.0,2400.0,0.98078125,16986494.071523845,0.6,0.98,5.02588318946412,0.0003015529913678472,85372135.00200364,40,BA
G039,1.4617293520857793e-08,8,0.0001,35420.5,3.0,0.8,19.5,0.0,7853443.512820513,1959004.6666666667,224886.1794871795,2367.923076923077,-4707.846153846154,0.000100011,0.0,0.0,2000.0,11778.0,2408.0,0.9833567595195501,13682423.474264566,0.775,0.98,3.087289330583098,0.0003087289330583098,42241600.008616716,39,BA
G029,1.2948974895804388e-07,4,0.0001,29140.5,3.0,0.8,19.5,0.0,11138115.0,629868.275,33305.5,3345.575,-6611.15,0.00010009699999999999,0.0,0.0,2000.0,19990.0,3405.0,0.982547723935389,1544523.8067825912,0.775,0.98,3.087289330583098,0.0003087289330583098,4768391.869511484,29,ER
G028,6.258149233243955e-08,8,0.0001,34380.5,3.0,0.8,19.5,0.0,5354273.575,617333.225,32519.225,3246.925,-6597.85,0.00010001899999999999,0.0,0.0,2000.0,19990.0,3298.0,0.9845133414190418,3195833.0258022407,0.775,0.98,3.087289330583098,0.0003087289330583098,9866461.202884356,28,ER
G041,1.4617293520857793e-08,8,6e-05,16300.5,3.0,0.8,19.5,0.0,4687668.225,1174722.675,133972.925,2352.725,-4722.45,6.00123e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9782640332640333,8209454.08455874,0.575,0.98,5.381970995295634,0.00032291825971773804,44183043.770306416,41,BA
G039,6.258149233243955e-08,4,8e-05,20060.5,3.0,0.8,19.5,0.0,14479144.9,854164.45,97084.85,2361.15,-4694.3,8.00526e-05,0.0,0.0,2000.0,11778.0,2408.0,0.9805440199335548,2556666.420641792,0.675,0.98,4.097381322650302,0.0003277905058120242,10475637.24018488,39,BA
G028,1.2948974895804388e-07,4,8e-05,19500.5,3.0,0.8,19.5,0.0,8991095.225,514157.475,26986.225,3238.975,-6581.95,8.00261e-05,0.0,0.0,2000.0,19990.0,3298.0,0.9821027895694361,1235619.045426073,0.675,0.98,4.097381322650302,0.0003277905058120242,5062802.398639787,28,ER
G029,4.350620264355322e-08,8,0.0001,34660.5,3.0,0.8,19.5,0.0,5217043.875,862972.725,45722.275,3346.175,-6612.35,0.000100043,0.0,0.0,2000.0,19990.0,3405.0,0.9827239353891336,4597045.658951256,0.75,0.98,3.321928094887362,0.0003321928094887362,15271055.127950165,29,ER
G040,1.4617293520857793e-08,8,6e-05,16260.5,3.0,0.8,19.5,0.0,4617316.775,1156218.175,131723.175,2351.925,-4801.85,6.00123e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9799687499999999,8209454.08455874,0.55,0.98,5.767220789231008,0.00034603324735386047,47345734.26470458,40,BA
G040,1.0161837155313268e-08,8,6e-05,16500.5,3.0,0.8,19.5,0.0,4300600.975,1524330.425,173236.725,2352.425,-4802.85,6.000829999999999e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9801770833333334,11808888.310836216,0.55,0.98,5.767220789231008,0.00034603324735386047,68104466.16396166,40,BA
G041,7.0644359863032585e-09,8,6e-05,16780.5,3.0,0.8,19.5,0.0,3926968.8,1924367.475,217764.3,2355.475,-4727.95,6.00015e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9794074844074844,16986494.071523845,0.5,0.98,6.643856189774724,0.00039863137138648346,112855823.77966537,41,BA
G041,3.4141926296659515e-09,4,6e-05,12460.5,3.0,0.8,19.5,0.0,5442435.675,4837040.45,537637.375,2356.1,-4729.2,6.00017e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9796673596673596,35147401.74802057,0.5,0.98,6.643856189774724,0.00039863137138648346,233514282.6580854,41,BA
G028,1.650055480022138e-09,8,8e-05,27180.5,3.0,0.8,19.5,0.0,1064666.825,3382488.0,176581.375,3235.5,-6575.0,8.00002e-05,0.0,0.0,2000.0,19990.0,3298.0,0.9810491206791996,96966436.54542656,0.6,0.98,5.02588318946412,0.00040207065515712964,487341983.37589866,28,ER
G041,4.350620264355322e-08,4,0.0001,29980.5,3.0,0.8,19.5,0.0,17574725.05,1496733.25,169709.75,2360.95,-4738.9,0.000100043,0.0,0.0,2000.0,11785.0,2405.0,0.9816839916839918,4597045.658951256,0.675,0.98,4.097381322650302,0.00040973813226503024,18835849.02235753,41,BA
G040,4.350620264355322e-08,4,6e-05,10740.5,3.0,0.8,19.5,0.0,10454089.625,892444.075,101000.925,2347.875,-4793.75,6.00086e-05,0.0,0.0,2000.0,11766.0,2400.0,0.97828125,2758227.395370754,0.475,0.98,7.146923318667059,0.0004288153991200236,19712839.69016155,40,BA
G039,2.102624423214588e-08,8,0.0001,35180.5,3.0,0.8,19.5,0.0,8250253.75,1433982.675,164787.0,2365.025,-4702.05,0.000100007,0.0,0.0,2000.0,11778.0,2408.0,0.9821532392026577,9511922.23355947,0.65,0.98,4.386619483931339,0.0004386619483931339,41725183.399371676,39,BA
G040,3.4141926296659515e-09,4,0.0001,31620.5,3.0,0.8,19.5,0.0,8941374.333333334,7940392.179487179,882676.9487179487,2355.8205128205127,-4809.641025641025,0.000100002,0.0,0.0,2000.0,11766.0,2400.0,0.9815918803418803,58579002.913367614,0.65,0.98,4.386619483931339,0.0004386619483931339,256963795.52904904,40,BA
G041,1.0161837155313268e-08,8,0.0001,35740.5,3.0,0.8,19.5,0.0,7245292.333333333,2565284.641025641,292023.6666666667,2361.897435897436,-4740.794871794872,0.000100004,0.0,0.0,2000.0,11785.0,2405.0,0.9820779359240899,19681480.51806036,0.65,0.98,4.386619483931339,0.0004386619483931339,86335165.91313864,41,BA
G040,4.911145006735545e-09,8,0.0001,36180.5,3.0,0.8,19.5,0.0,5517813.3,3646091.4,410749.6,2356.15,-4810.3,0.000100004,0.0,0.0,2000.0,11766.0,2400.0,0.9817291666666665,40723700.83263754,0.65,0.98,4.386619483931339,0.0004386619483931339,178639379.53023872,40,BA
G029,6.258149233243955e-08,8,0.0001,34420.5,3.0,0.8,19.5,0.0,5350191.975,614242.2,32524.025,3338.85,-6597.7,0.00010001899999999999,0.0,0.0,2000.0,19990.0,3405.0,0.9805726872246696,3195833.0258022407,0.625,0.98,4.695180299575582,0.00046951802995755823,15005012.263479702,29,ER
G041,6.258149233243955e-08,4,6e-05,10540.5,3.0,0.8,19.5,0.0,10795271.128205128,641227.3076923077,72306.2564102564,2352.25641025641,-4721.51282051282,6.00238e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9780691934538088,1917499.8154813442,0.425,0.98,8.321816102456877,0.0004993089661474126,15957080.840930741,41,BA
G027,1.2948974895804388e-07,4,0.0001,29060.5,3.0,0.8,19.5,0.0,11158300.325,632063.55,33411.575,3280.725,-6603.45,0.00010009699999999999,0.0,0.0,2000.0,19990.0,3341.0,0.9819589943130799,1544523.8067825912,0.6,0.98,5.02588318946412,0.000502588318946412,7762596.236235754,27,ER
G039,4.911145006735545e-09,8,0.0001,36140.5,3.0,0.8,19.5,0.0,5650286.975,3728482.275,421711.725,2361.825,-4695.65,0.000100004,0.0,0.0,2000.0,11778.0,2408.0,0.9808243355481727,40723700.83263754,0.6,0.98,5.02588318946412,0.000502588318946412,204672563.42751902,39,BA
G027,6.258149233243955e-08,8,0.0001,34340.5,3.0,0.8,19.5,0.0,5375852.325,618748.9,32742.475,3276.775,-6595.55,0.00010001899999999999,0.0,0.0,2000.0,19990.0,3341.0,0.9807767135588147,3195833.0258022407,0.6,0.98,5.02588318946412,0.000502588318946412,16061883.480713736,27,ER
G028,1.862645149230957e-07,4,0.0001,28860.5,3.0,0.8,19.5,0.0,11368710.875,451858.05,23700.875,3234.45,-6572.9,0.000100029,0.0,0.0,2000.0,19990.0,3298.0,0.98073074590661,1073741.824,0.6,0.98,5.02588318946412,0.000502588318946412,5396500.983066143,28,ER
G040,2.102624423214588e-08,8,0.0001,35220.5,3.0,0.8,19.5,0.0,8057484.275,1398938.875,160105.175,2354.325,-4806.65,0.000100007,0.0,0.0,2000.0,11766.0,2400.0,0.9809687500000001,9511922.23355947,0.6,0.98,5.02588318946412,0.000502588318946412,47805810.05313655,40,BA
G041,4.911145006735545e-09,8,8e-05,26620.5,3.0,0.8,19.5,0.0,4482965.974358974,2965620.3846153845,333874.9487179487,2356.4615384615386,-4729.923076923077,8.00012e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9798176875099952,32578960.66611003,0.5,0.98,6.643856189774724,0.000531508495181978,216449929.4779624,41,BA
G040,6.258149233243955e-08,4,0.0001,29700.5,3.0,0.8,19.5,0.0,17650365.05,1037011.75,117483.9,2353.05,-4804.1,0.00010001899999999999,0.0,0.0,2000.0,11766.0,2400.0,0.9804375000000001,3195833.0258022407,0.575,0.98,5.381970995295634,0.0005381970995295634,17199880.650675543,40,BA
G041,2.102624423214588e-08,8,8e-05,25660.5,3.0,0.8,19.5,0.0,6554127.65,1144387.375,130740.75,2353.475,-4723.95,8.00057e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9785758835758835,7609537.786847578,0.475,0.98,7.146923318667059,0.0005717538654933647,54384783.05309908,41,BA
G039,3.0245198666839334e-08,8,0.0001,34940.5,3.0,0.8,19.5,0.0,8543611.975,1025504.35,117941.675,2360.7,-4693.4,0.000100006,0.0,0.0,2000.0,11778.0,2408.0,0.9803571428571429,6612619.8145717215,0.55,0.98,5.767220789231008,0.0005767220789231008,38136438.465878926,39,BA
G027,1.650055480022138e-09,8,0.0001,36740.5,3.0,0.8,19.5,0.0,1328151.282051282,4204198.666666667,220358.5128205128,3275.641025641026,-6593.282051282052,0.000100001,0.0,0.0,2000.0,19990.0,3341.0,0.9804373018979424,121208045.6817832,0.525,0.98,6.186082488748192,0.0006186082488748193,749802968.88747,27,ER
G039,9.002034065447288e-08,4,0.0001,29420.5,3.0,0.8,19.5,0.0,18317133.128205128,748767.5641025641,84987.94871794872,2359.974358974359,-4691.948717948718,0.000100017,0.0,0.0,2000.0,11778.0,2408.0,0.980055796916262,2221720.097324054,0.5,0.98,6.643856189774724,0.0006643856189774724,14760788.820553321,39,BA
G041,3.0245198666839334e-08,8,6e-05,15820.5,3.0,0.8,19.5,0.0,5114355.3,620213.125,70683.6,2345.925,-4708.85,6.0015999999999996e-05,0.0,0.0,2000.0,11785.0,2405.0,0.9754365904365905,3967571.888743033,0.325,0.98,11.716720592893752,0.0007030032355736252,46486931.25262186,41,BA
G039,4.350620264355322e-08,8,0.0001,34700.5,3.0,0.8,19.5,0.0,8757942.125,726132.575,83568.825,2359.125,-4690.25,0.000100043,0.0,0.0,2000.0,11778.0,2408.0,0.979703073089701,4597045.658951256,0.475,0.98,7.146923318667059,0.0007146923318667059,32854732.81693591,39,BA
G029,1.650055480022138e-09,8,8e-05,27220.5,3.0,0.8,19.5,0.0,1066261.075,3378802.65,176847.125,3331.9,-6583.8,8.00002e-05,0.0,0.0,2000.0,19990.0,3405.0,0.9785315712187959,96966436.54542656,0.4,0.98,9.015151103887694,0.0007212120883110156,874167077.4625584,29,ER
G041,3.4141926296659515e-09,8,0.0001,36460.5,3.0,0.8,19.5,0.0,4456644.025641026,3927387.1794871795,439176.3846153846,2355.230769230769,-4727.461538461538,0.000100002,0.0,0.0,2000.0,11785.0,2405.0,0.979305933152087,58579002.913367614,0.45,0.98,7.703053140182872,0.0007703053140182873,451237172.340598,41,BA
G040,3.4141926296659515e-09,8,6e-05,17220.5,3.0,0.8,19.5,0.0,2647151.775,2337375.7,260904.775,2338.75,-4775.5,6.00017e-05,0.0,0.0,2000.0,11766.0,2400.0,0.9744791666666666,35147401.74802057,0.3,0.98,12.911392471625765,0.0007746835482975459,453801898.326599,40,BA
G027,9.002034065447288e-08,8,0.0001,34100.5,3.0,0.8,19.5,0.0,5487047.825,440015.375,23235.525,3270.6,-6583.2,0.00010001700000000001,0.0,0.0,2000.0,19990.0,3341.0,0.9789284645315774,2221720.097324054,0.425,0.98,8.321816102456877,0.0008321816102456877,18488746.081063375,27,ER
G027,1.862645149230957e-07,4,0.0001,28820.5,3.0,0.8,19.5,0.0,11421391.4,453173.175,23918.85,3268.6,-6579.2,0.000100029,0.0,0.0,2000.0,19990.0,3341.0,0.9783298413648607,1073741.824,0.425,0.98,8.321816102456877,0.0008321816102456877,8935482.000844618,27,ER
