job,iter,tstop,size,graph_class,schedule,tpart,graph,get_averages,burn_in,samples,fixed-temp,scale0,concurrent,flips,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm
141,20,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,8626.0,19270.0,-39676.0,1e-05,-39.6065,-0.0100459,4995.0,1505.0,42514.1
142,21,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
143,22,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,8986.0,19663.0,-40462.0,1e-05,-40.4196,-0.0102961,4995.0,1468.0,42684.5
144,23,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,4988.0,18722.0,-38580.0,1e-05,-38.5214,-0.0163637,4995.0,1332.0,21046.6
145,24,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,4803.0,18572.0,-38280.0,1e-05,-38.2381,-0.0211282,4995.0,1030.0,22509.1
146,25,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
147,26,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,3278.0,19813.0,-40762.0,1e-05,-40.7338,0.00637044,4995.0,906.0,14939.6
148,27,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,5910.0,19289.0,-39714.0,1e-05,-39.6742,0.037957,4995.0,1363.0,29814.0
149,28,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
150,29,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
151,30,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,9997.0,19376.0,-39888.0,1e-05,-39.8451,0.00436179,4995.0,1354.0,50485.9
152,31,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
153,32,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,5332.0,19312.0,-39760.0,1e-05,-39.6864,-0.0307544,4995.0,1297.0,24910.2
154,33,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,4182.0,18959.0,-39054.0,1e-05,-39.0163,-0.0219875,4995.0,1093.0,18627.1
155,34,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,5334.0,19159.0,-39454.0,1e-05,-39.4108,0.0186805,4995.0,961.0,24416.8
156,35,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
157,36,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,9656.0,19781.0,-40698.0,1e-05,-40.4678,0.0382231,4995.0,1851.0,47814.4
158,37,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,6259.0,19627.0,-40390.0,1e-05,-40.2649,0.0105716,4995.0,1307.0,30695.9
159,38,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,9056.0,19225.0,-39586.0,1e-05,-39.5509,0.0132979,4995.0,1468.0,45220.9
160,39,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,9777.0,19457.0,-40050.0,1e-05,-39.9203,0.0232275,4995.0,1513.0,49399.2
161,0,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,7670.0,38284.0,-76340.0,1e-05,-75.9034,0.00941435,4995.0,1311.0,38492.9
162,1,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,7424.0,37496.0,-74764.0,1e-05,-74.625,-0.0587586,4995.0,1470.0,35834.2
163,2,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,10308.0,38323.0,-76418.0,1e-05,-75.5255,0.0191897,4995.0,1881.0,53742.1
164,3,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
165,4,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
166,5,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,8423.0,39556.0,-78884.0,1e-05,-78.7417,-0.0301455,4995.0,1810.0,39816.8
167,6,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6284.0,37500.0,-74772.0,1e-05,-74.7069,-0.0077607,4995.0,1518.0,28964.4
168,7,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,8259.0,38853.0,-77478.0,1e-05,-77.2506,0.0127875,4995.0,1580.0,41694.8
169,8,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,5299.0,39696.0,-79164.0,1e-05,-79.0259,0.0127442,4995.0,1301.0,26109.6
170,9,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,5915.0,38700.0,-77172.0,1e-05,-77.0279,-0.00810039,4995.0,1212.0,29594.5
171,10,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6314.0,38149.0,-76070.0,1e-05,-75.9972,-0.0334645,4995.0,1302.0,29911.7
172,11,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,5295.0,37023.0,-73818.0,1e-05,-73.7572,-0.0220966,4995.0,1472.0,23168.6
173,12,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,11049.0,39111.0,-77994.0,1e-05,-77.7284,-0.0100821,4995.0,1820.0,56187.6
174,13,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,9806.0,38141.0,-76054.0,1e-05,-75.1796,-0.023106,4995.0,1655.0,48614.9
175,14,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,9498.0,39234.0,-78240.0,1e-05,-77.8626,0.037139,4995.0,1762.0,47481.5
176,15,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,7241.0,38911.0,-77594.0,1e-05,-77.486,0.00208558,4995.0,1854.0,33098.4
177,16,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,7132.0,39272.0,-78316.0,1e-05,-78.1506,-0.0117097,4995.0,1719.0,33640.0
178,17,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
179,18,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
180,19,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
181,20,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,4612.0,38536.0,-76844.0,1e-05,-76.7749,0.00460157,4995.0,1001.0,22191.7
182,21,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,5697.0,38220.0,-76212.0,1e-05,-76.1335,-0.0238708,4995.0,1461.0,25973.2
183,22,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,8230.0,38809.0,-77390.0,1e-05,-77.257,-0.00518519,4995.0,1730.0,41471.3
184,23,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,5151.0,38355.0,-76482.0,1e-05,-76.3389,0.0487542,4995.0,1408.0,24079.0
185,24,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6307.0,38690.0,-77152.0,1e-05,-76.9776,0.0226946,4995.0,1482.0,32013.0
186,25,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,10652.0,39464.0,-78700.0,1e-05,-77.1943,0.038902,4995.0,1681.0,58112.7
187,26,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,9945.0,38504.0,-76780.0,1e-05,-76.663,0.000568247,4995.0,1647.0,50675.5
188,27,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,10275.0,38738.0,-77248.0,1e-05,-76.926,-0.00486402,4995.0,1413.0,54355.4
189,28,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6998.0,39825.0,-79422.0,1e-05,-79.3233,-0.021311,4995.0,1292.0,37297.9
190,29,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,9522.0,37819.0,-75410.0,1e-05,-75.3519,0.0221464,4995.0,1434.0,49360.0
191,30,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,7546.0,38645.0,-77062.0,1e-05,-76.9803,0.00104275,4995.0,1610.0,35585.8
192,31,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6399.0,38876.0,-77524.0,1e-05,-77.1893,-0.0201751,4995.0,1576.0,28363.2
193,32,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6718.0,38474.0,-76720.0,1e-05,-76.5087,0.0383755,4995.0,1311.0,33512.6
194,33,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,8966.0,38655.0,-77082.0,1e-05,-76.3282,0.0134362,4995.0,1654.0,46077.9
195,34,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,8718.0,39229.0,-78230.0,1e-05,-75.8959,0.0264994,4995.0,1423.0,42944.6
196,35,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,7971.0,38554.0,-76880.0,1e-05,-76.5925,0.0487031,4995.0,1222.0,41781.2
197,36,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
198,37,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6793.0,39657.0,-79086.0,1e-05,-78.8729,0.0243018,4995.0,1312.0,33281.6
199,38,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6358.0,38535.0,-76842.0,1e-05,-76.7212,0.0374838,4995.0,1299.0,31551.3
200,39,1e-05,250,partitioning_strengths,quad,2e-09,fc_1_inner_4_outer.gset,True,5000,50000,True,1.0,True,6656.0,39554.0,-78880.0,1e-05,-78.7249,-0.0331036,4995.0,1713.0,30518.3
201,0,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,4123.0,10693.0,-21535.0,1e-05,-21.5187,-0.026132,4591.0,803.0,20217.9
202,1,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
203,2,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,6046.0,11075.0,-22299.0,1e-05,-22.231,-0.0260994,4591.0,960.0,30504.9
204,3,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,3681.0,10566.0,-21281.0,1e-05,-21.2508,0.0346438,4591.0,787.0,17410.6
205,4,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,4742.0,10983.0,-22115.0,1e-05,-22.0966,-0.0255588,4591.0,990.0,21307.8
206,5,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,6887.0,11096.0,-22341.0,1e-05,-22.2604,-0.02291,4591.0,925.0,34190.4
207,6,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
208,7,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,2627.0,10675.0,-21499.0,1e-05,-21.4876,-0.0216299,4591.0,668.0,11212.5
209,8,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
210,9,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
211,10,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,5117.0,10696.0,-21541.0,1e-05,-21.5252,-0.0321755,4591.0,902.0,21698.3
212,11,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,7260.0,10902.0,-21953.0,1e-05,-21.9052,0.0222239,4591.0,953.0,34697.7
213,12,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
214,13,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
215,14,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,5847.0,10901.0,-21951.0,1e-05,-21.9124,-0.0282181,4591.0,856.0,29065.7
216,15,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,6868.0,10994.0,-22137.0,1e-05,-21.9779,0.00431626,4591.0,939.0,35935.9
217,16,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,4272.0,11044.0,-22237.0,1e-05,-22.2229,-0.0535346,4591.0,927.0,19231.1
218,17,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
219,18,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,5305.0,10910.0,-21969.0,1e-05,-21.915,-0.0222337,4591.0,859.0,25416.4
220,19,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,5865.0,10818.0,-21785.0,1e-05,-21.6283,-0.0186813,4591.0,921.0,29120.8
221,20,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,5925.0,10861.0,-21871.0,1e-05,-21.8588,-0.0296863,4591.0,939.0,27454.2
222,21,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,6136.0,11067.0,-22283.0,1e-05,-22.2633,-0.0437192,4591.0,889.0,28098.6
223,22,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
224,23,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,3461.0,10809.0,-21767.0,1e-05,-21.7347,0.041374,4591.0,778.0,15867.3
225,24,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,8625.0,11218.0,-22585.0,1e-05,-22.3921,-0.0144085,4591.0,961.0,43255.6
226,25,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,9429.0,11255.0,-22659.0,1e-05,-22.6093,0.0346832,4591.0,1060.0,46697.4
227,26,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,3047.0,11058.0,-22265.0,1e-05,-22.2527,0.0290132,4591.0,778.0,12547.0
228,27,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,4059.0,10780.0,-21709.0,1e-05,-21.6687,-0.00983115,4591.0,909.0,19046.4
229,28,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,2879.0,11112.0,-22373.0,1e-05,-22.357,0.00415415,4591.0,745.0,13229.3
230,29,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,4616.0,10695.0,-21539.0,1e-05,-21.5156,-0.0216556,4591.0,934.0,20949.8
231,30,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,6074.0,10805.0,-21759.0,1e-05,-21.7034,-0.021155,4591.0,914.0,28821.1
232,31,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,7791.0,11066.0,-22281.0,1e-05,-22.2678,0.0679575,4591.0,977.0,38950.2
233,32,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
234,33,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
235,34,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,5593.0,10878.0,-21905.0,1e-05,-21.8871,-0.0434367,4591.0,906.0,28232.3
236,35,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,3606.0,11067.0,-22283.0,1e-05,-22.255,-0.0301281,4591.0,752.0,17306.2
237,36,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,4886.0,10657.0,-21463.0,1e-05,-21.4536,0.00596361,4591.0,780.0,22568.0
238,37,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,7701.0,11119.0,-22387.0,1e-05,-22.3748,0.0337904,4591.0,1018.0,36098.0
239,38,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,4030.0,10911.0,-21971.0,1e-05,-21.9336,-0.0104988,4591.0,857.0,20335.8
240,39,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,7703.0,11029.0,-22207.0,1e-05,-22.1477,-0.0294035,4591.0,971.0,38858.4
241,0,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
242,1,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
243,2,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5486.0,29731.0,-57694.0,1e-05,-57.5925,-0.00886239,4591.0,1236.0,24537.4
244,3,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,6652.0,30801.0,-59834.0,1e-05,-59.7118,-0.012925,4591.0,1630.0,32743.9
245,4,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,7497.0,30966.0,-60164.0,1e-05,-59.9544,0.00474243,4591.0,1575.0,36279.0
246,5,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,8865.0,29464.0,-57160.0,1e-05,-57.0524,-0.0536093,4591.0,1768.0,42566.6
247,6,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5884.0,30386.0,-59004.0,1e-05,-58.9374,-0.00437335,4591.0,1429.0,23778.9
248,7,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,6370.0,29584.0,-57400.0,1e-05,-57.3185,0.0285315,4591.0,1846.0,27989.2
249,8,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5976.0,30007.0,-58246.0,1e-05,-58.1719,-0.00984606,4591.0,1618.0,26629.1
250,9,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,6261.0,29688.0,-57608.0,1e-05,-57.3927,-0.00352021,4591.0,1481.0,27635.4
251,10,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,8802.0,29773.0,-57778.0,1e-05,-57.7254,0.0259161,4591.0,1367.0,41797.0
252,11,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5208.0,29672.0,-57576.0,1e-05,-57.5199,0.0358124,4591.0,1503.0,22857.6
253,12,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
254,13,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,9853.0,30352.0,-58936.0,1e-05,-58.4928,-0.0139577,4591.0,1772.0,50250.2
255,14,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,6988.0,29716.0,-57664.0,1e-05,-57.5188,0.0459148,4591.0,1585.0,30915.9
256,15,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
257,16,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
258,17,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,10063.0,29921.0,-58074.0,1e-05,-57.8465,-0.0095972,4591.0,2005.0,47038.0
259,18,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,10410.0,30671.0,-59574.0,1e-05,-59.4936,-0.0224249,4591.0,1431.0,51172.0
260,19,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5456.0,30161.0,-58554.0,1e-05,-58.5084,-0.00608257,4591.0,1162.0,22387.8
261,20,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
262,21,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,4745.0,29566.0,-57364.0,1e-05,-57.3044,0.00406282,4591.0,1312.0,20173.8
263,22,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5148.0,29927.0,-58086.0,1e-05,-58.0157,-0.0100595,4591.0,1538.0,20876.4
264,23,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5639.0,29953.0,-58138.0,1e-05,-58.0104,0.0558119,4591.0,1383.0,24473.6
265,24,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5535.0,30424.0,-59080.0,1e-05,-58.9931,0.0438017,4591.0,1483.0,24486.8
266,25,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,9451.0,29859.0,-57950.0,1e-05,-57.8797,-0.0142559,4591.0,1960.0,45475.6
267,26,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,6006.0,29853.0,-57938.0,1e-05,-57.8785,-0.0326199,4591.0,1491.0,25562.1
268,27,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
269,28,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,5375.0,30724.0,-59680.0,1e-05,-59.4483,-0.0246947,4591.0,1412.0,23777.8
270,29,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
271,30,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
272,31,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
273,32,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,9620.0,30226.0,-58684.0,1e-05,-58.4321,-0.00635526,4591.0,1863.0,45690.2
274,33,1e-05,250,partitioning_strengths,quad,2.1666666666666662e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,4131.0,29542.0,-57316.0,1e-05,-57.2646,-0.0315403,4591.0,1267.0,16471.8
