tstop,beta0,beta1,mean_gs,std_gs,feasible,epoch_real,sync_frequency,Bandwidth (Gbps)
136.0,,28.0,-27.31197919845581,0.03545995242893691,0.0,1.433038453020488e-07,6978179.810124768,2.0309176209047344
136.0,,37.0,-33.31534690856934,0.03349147271364924,0.0,1.4480187395275567e-07,6905987.973099497,2.894266124716749
136.0,,22.0,-21.174022579193114,0.071672217734158,0.0,1.5602961928924407e-07,6409039.543615263,1.1937766417144355
136.0,,46.0,-39.594350051879886,0.023402695264667227,0.0,1.6509909195723111e-07,6056968.503854944,3.455107294592218
136.0,,28.0,-27.288165950775145,0.048930554650723886,0.0,1.7107278318944481e-07,5845465.195317522,1.7012542798525891
136.0,,37.0,-33.3554012298584,0.03386871954426165,0.0,1.7286109480127773e-07,5784991.707645996,2.424462017082328
136.0,,22.0,-21.156724739074708,0.08034166917204853,0.0,1.862645149230957e-07,5368709.12,1.0
136.0,,46.0,-39.596363639831544,0.022159290965646467,0.0,1.9709143954680636e-07,5073787.082277181,2.8942661247167485
136.0,,28.0,-27.28447723388672,0.04695384074002499,0.0,2.0422269260463738e-07,4896615.489914917,1.425102670302998
136.0,,37.0,-33.30714721679688,0.04308230206370349,0.0,2.0635753723495025e-07,4845958.201475534,2.0309176209047344
136.0,,46.0,-39.587453842163086,0.024758291244506802,0.0,2.352831568128503e-07,4250197.989290934,2.4244620170823272
136.0,,28.0,-27.291107273101808,0.043678222224116284,0.0,2.4379628013944386e-07,4101785.307913768,1.1937766417144355
136.0,,37.0,-33.30280094146728,0.03357063392177219,0.0,2.4634480779280054e-07,4059350.8300816114,1.701254279852589
136.0,,46.0,-39.549934196472165,0.02508264072239395,0.0,2.808755367920156e-07,3560295.821492229,2.030917620904735
136.0,,28.0,-27.20127124786377,0.050274292938411194,0.0,2.9103830456733704e-07,3435973.8368,1.0
136.0,,37.0,-33.25376243591309,0.04587838836014266,0.0,2.940806773506779e-07,3400427.423552025,1.4251026703029976
136.0,,46.0,-39.566707611083984,0.02893953621387476,0.0,3.353026550513118e-07,2982380.2016926133,1.7012542798525894
136.0,,37.0,-33.33343105316162,0.027399832010269118,0.0,3.510666434007991e-07,2848462.019384562,1.193776641714436
136.0,,46.0,-39.55356769561767,0.02715994883328671,0.0,4.002764775050893e-07,2498273.2091402635,1.4251026703029976
136.0,,37.0,-33.399654960632326,0.00787816480733449,0.0,4.1909515857696533e-07,2386092.942222222,1.0
136.0,,46.0,-39.53633460998535,0.03212522175163026,0.0,4.778407090733099e-07,2092747.6060784534,1.1937766417144358
136.0,,46.0,-39.587357902526854,0.02159382104873653,0.0,5.704350769519806e-07,1753047.8759183674,1.0
