graph,blocks,epoch,bandwidth,solver,cut,k,bits
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11542.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11536.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11527.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11545.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11546.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11588.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11545.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11562.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11581.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11583.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11577.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11552.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11576.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11579.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11562.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11550.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11555.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11576.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11616.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11564.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11561.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11560.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11561.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11570.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11592.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11609.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11611.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11570.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11582.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11561.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11574.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11566.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11598.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11613.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11604.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11603.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11609.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11621.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11616.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11606.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11563.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11607.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11584.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11562.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.06687639707055607,359.38136638046257,kuramoto,11583.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11562.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11519.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11545.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11594.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11575.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11596.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11545.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11523.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11561.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11521.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11501.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11541.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11544.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11579.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11586.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11549.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11591.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11565.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11519.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11569.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11588.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11605.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11583.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11549.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11547.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11575.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11541.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11577.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11616.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11588.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11540.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11586.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11612.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11593.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11558.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11582.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11578.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11575.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11556.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11584.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11624.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11620.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11582.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11588.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11607.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11584.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11602.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11607.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11607.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11616.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11608.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11581.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11607.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11579.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11582.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11565.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11601.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11580.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11607.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.06687639707055607,359.38136638046257,kuramoto,11617.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11535.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11579.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11511.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11509.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11560.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11555.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11542.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11542.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11535.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11564.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11571.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11528.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11553.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11525.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11548.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11547.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11573.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11576.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11567.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11557.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11549.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11608.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11600.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11583.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11602.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11565.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11590.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11559.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11600.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11524.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11578.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11605.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11591.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11598.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11589.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11600.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11557.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11601.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11541.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11540.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11614.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11586.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11602.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11590.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11572.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11618.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11577.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11619.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11607.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11579.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11596.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11622.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11585.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11604.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11586.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11576.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11599.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11588.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11590.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1115565538793989,215.44346900318845,kuramoto,11602.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11574.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11583.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11575.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11579.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11554.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11535.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11576.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11532.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11565.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11572.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11519.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11508.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11554.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11545.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11564.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11564.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11562.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11562.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11513.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11579.0,1,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11561.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11556.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11579.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11601.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11575.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11581.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11603.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11554.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11580.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11591.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11585.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11579.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11538.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11524.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11549.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11533.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11617.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11587.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11573.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11547.0,2,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11552.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11524.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11526.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11486.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11519.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11499.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11573.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11439.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11522.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11514.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11538.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11557.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11533.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11401.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11598.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11452.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11565.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11526.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11548.0,5,0
/home/matt/Documents/bench/GSET/set/G001,4,0.1115565538793989,215.44346900318845,kuramoto,11503.0,5,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11562.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11557.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11567.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11525.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11542.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11534.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11561.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11588.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11577.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11551.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11518.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11539.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11563.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11560.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11562.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11585.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11534.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11568.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11578.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11521.0,1,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11581.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11551.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11605.0,2,0
/home/matt/Documents/bench/GSET/set/G001,2,0.1860875474544127,129.1549665014884,kuramoto,11555.0,2,0
